rating,location,amount,ratings,deskripsiRating,jumlahReviews,Fasilitas_Restaurant,Fasilitas_BAR,Fasilitas_Internet,Fasilitas_GYM,Fasilitas_SwimmingPool
8.7 ExcellentFrom 22 reviews,Uberlandia,27000,8.7,Excellent,22,False,True,False,False,False
8.3 ExcellentFrom 6 reviews,Hallerson,25000,8.3,Excellent,6,True,False,True,False,False
7.3 Very GoodFrom 32 reviews,Ubisville,13500,7.3,Very Good,32,True,True,False,False,False
5.7 GoodFrom 37 reviews,Hallerson,30000,5.7,Good,37,True,True,False,True,True
7.3 Very GoodFrom 41 reviews,Andeman,11000,7.3,Very Good,41,True,True,False,False,True
7.0 Very GoodFrom 17 reviews,Hallerson,16200,7.0,Very Good,17,True,True,False,True,True
,Wanderland,5000,,,,True,True,False,False,False
From 1 review,Ubisville,30000,,,1,True,True,False,True,True
6.4 Very GoodFrom 1 review,Hallerson,10000,6.4,Very Good,1,,,,,
,Andeman,20000,,,,True,True,True,False,False
8.6 ExcellentFrom 8 reviews,Andeman,108900,8.6,Excellent,8,True,True,False,True,True
9.6 ExcellentFrom 3 reviews,Willsmian,55000,9.6,Excellent,3,False,True,True,True,True
,Andeman,8500,,,,True,False,False,False,False
6.2 Very GoodFrom 30 reviews,Andeman,17999,6.2,Very Good,30,True,False,False,True,True
6.5 Very GoodFrom 7 reviews,Willsmian,4500,6.5,Very Good,7,True,True,False,False,False
8.4 ExcellentFrom 1 review,Stokol,48200,8.4,Excellent,1,,,,,
6.9 Very GoodFrom 6 reviews,Wanderland,17200,6.9,Very Good,6,True,True,False,True,False
8.5 ExcellentFrom 3 reviews,Willsmian,8000,8.5,Excellent,3,True,True,False,False,False
7.3 Very GoodFrom 7 reviews,Andeman,13500,7.3,Very Good,7,True,True,False,False,False
7.0 Very GoodFrom 20 reviews,Ubisville,143802,7.0,Very Good,20,True,True,True,False,False
10.0 ExcellentFrom 2 reviews,Machlessvile,25000,10.0,Excellent,2,True,True,True,False,True
7.1 Very GoodFrom 7 reviews,Willsmian,12500,7.1,Very Good,7,True,True,False,False,True
7.2 Very GoodFrom 23 reviews,Wanderland,24500,7.2,Very Good,23,True,True,False,False,True
6.3 Very GoodFrom 46 reviews,Willsmian,35000,6.3,Very Good,46,,,,,
4.0 GoodFrom 8 reviews,Stokol,2500,4.0,Good,8,True,True,False,False,False
7.0 Very GoodFrom 1 review,Wanderland,3700,7.0,Very Good,1,,,,,
,Machlessvile,7000,,,,True,True,False,False,False
10.0 ExcellentFrom 1 review,Ubisville,36000,10.0,Excellent,1,True,True,False,True,True
,Uberlandia,2500,,,,,,,,
From 1 review,Uberlandia,30000,,,1,True,True,False,True,True
2.3 FairFrom 2 reviews,Andeman,3200,2.3,Fair,2,,,,,
8.1 ExcellentFrom 3 reviews,Uberlandia,7000,8.1,Excellent,3,True,False,False,False,True
7.9 Very GoodFrom 4 reviews,Stokol,18000,7.9,Very Good,4,False,True,False,False,True
6.1 Very GoodFrom 24 reviews,Hallerson,5000,6.1,Very Good,24,True,False,False,False,False
6.0 Very GoodFrom 3 reviews,Wanderland,8000,6.0,Very Good,3,True,True,False,False,False
6.2 Very GoodFrom 10 reviews,Stokol,4000,6.2,Very Good,10,True,True,False,False,False
,Willsmian,19550,,,,True,True,False,False,True
6.1 Very GoodFrom 4 reviews,Uberlandia,6000,6.1,Very Good,4,True,True,False,False,False
5.6 GoodFrom 3 reviews,Stokol,14000,5.6,Good,3,,,,,
10.0 ExcellentFrom 1 review,Uberlandia,15000,10.0,Excellent,1,True,True,False,False,True
,Andeman,7125,,,,True,True,False,True,True
5.6 GoodFrom 1 review,Uberlandia,15500,5.6,Good,1,True,False,False,True,False
6.8 Very GoodFrom 94 reviews,Stokol,17500,6.8,Very Good,94,True,True,True,False,False
6.4 Very GoodFrom 40 reviews,Willsmian,14000,6.4,Very Good,40,False,True,True,True,True
7.2 Very GoodFrom 10 reviews,Wanderland,63000,7.2,Very Good,10,True,True,False,True,True
7.7 Very GoodFrom 14 reviews,Stokol,18000,7.7,Very Good,14,True,True,False,False,True
7.1 Very GoodFrom 8 reviews,Andeman,6600,7.1,Very Good,8,True,True,False,True,False
9.1 ExcellentFrom 3 reviews,Stokol,25000,9.1,Excellent,3,True,False,True,True,True
8.1 ExcellentFrom 3 reviews,Machlessvile,7000,8.1,Excellent,3,True,False,False,False,True
,Stokol,6000,,,,False,True,False,False,False
8.3 ExcellentFrom 5 reviews,Wanderland,8000,8.3,Excellent,5,True,True,False,False,False
,Wanderland,7000,,,,True,True,False,False,False
9.6 ExcellentFrom 2 reviews,Hallerson,12800,9.6,Excellent,2,True,True,False,False,False
6.8 Very GoodFrom 4 reviews,Andeman,18000,6.8,Very Good,4,True,True,False,False,False
7.2 Very GoodFrom 4 reviews,Stokol,13000,7.2,Very Good,4,True,True,False,False,False
,Machlessvile,3300,,,,True,True,False,False,False
,Willsmian,2300,,,,True,False,False,False,False
7.7 Very GoodFrom 18 reviews,Willsmian,20000,7.7,Very Good,18,False,False,True,False,False
8.0 ExcellentFrom 2 reviews,Wanderland,15000,8.0,Excellent,2,True,True,False,False,False
7.9 Very GoodFrom 10 reviews,Andeman,59000,7.9,Very Good,10,True,True,True,False,False
9.3 ExcellentFrom 4 reviews,Stokol,35000,9.3,Excellent,4,True,False,False,True,True
2.4 FairFrom 4 reviews,Willsmian,8000,2.4,Fair,4,True,True,True,False,True
,Stokol,1700,,,,True,True,False,False,False
7.2 Very GoodFrom 16 reviews,Ubisville,17000,7.2,Very Good,16,True,True,True,True,True
8.7 ExcellentFrom 7 reviews,Wanderland,12500,8.7,Excellent,7,True,True,True,True,True
6.4 Very GoodFrom 4 reviews,Hallerson,18000,6.4,Very Good,4,True,False,False,False,True
7.6 Very GoodFrom 13 reviews,Wanderland,20000,7.6,Very Good,13,True,True,False,True,True
5.6 GoodFrom 1 review,Wanderland,5400,5.6,Good,1,True,True,False,False,False
7.0 Very GoodFrom 39 reviews,Wanderland,15000,7.0,Very Good,39,True,True,True,False,False
,Uberlandia,3040,,,,,,,,
7.8 Very GoodFrom 10 reviews,Ubisville,13500,7.8,Very Good,10,True,True,False,False,True
8.3 ExcellentFrom 18 reviews,Stokol,30000,8.3,Excellent,18,True,True,True,False,False
,Machlessvile,5000,,,,False,True,False,False,False
6.6 Very GoodFrom 7 reviews,Machlessvile,10000,6.6,Very Good,7,True,True,False,False,False
7.8 Very GoodFrom 12 reviews,Uberlandia,9000,7.8,Very Good,12,True,True,True,False,False
,Machlessvile,2500,,,,,,,,
7.9 Very GoodFrom 6 reviews,Stokol,9000,7.9,Very Good,6,True,True,False,False,True
6.1 Very GoodFrom 8 reviews,Stokol,8000,6.1,Very Good,8,True,True,False,True,True
9.3 ExcellentFrom 3 reviews,Andeman,88600,9.3,Excellent,3,True,True,False,True,True
8.6 ExcellentFrom 7 reviews,Andeman,15500,8.6,Excellent,7,True,False,False,False,False
8.8 ExcellentFrom 1 review,Andeman,8000,8.8,Excellent,1,True,False,False,False,True
8.9 ExcellentFrom 5 reviews,Wanderland,17000,8.9,Excellent,5,True,True,False,False,False
6.7 Very GoodFrom 1 review,Andeman,3000,6.7,Very Good,1,True,True,False,False,False
5.8 GoodFrom 8 reviews,Andeman,6000,5.8,Good,8,True,True,False,False,False
4.9 GoodFrom 30 reviews,Wanderland,19720,4.9,Good,30,True,False,True,False,False
5.4 GoodFrom 2 reviews,Andeman,3000,5.4,Good,2,,,,,
,Wanderland,4025,,,,,,,,
7.1 Very GoodFrom 7 reviews,Stokol,12500,7.1,Very Good,7,True,True,False,False,True
8.0 ExcellentFrom 25 reviews,Stokol,25000,8.0,Excellent,25,True,True,False,False,True
7.2 Very GoodFrom 2 reviews,Andeman,56000,7.2,Very Good,2,True,True,True,False,False
5.8 GoodFrom 43 reviews,Stokol,6000,5.8,Good,43,True,True,False,False,False
,Hallerson,19550,,,,True,True,True,False,True
5.6 GoodFrom 3 reviews,Andeman,14000,5.6,Good,3,,,,,
8.0 ExcellentFrom 8 reviews,Machlessvile,40000,8.0,Excellent,8,True,True,True,False,False
9.6 ExcellentFrom 1 review,Uberlandia,8000,9.6,Excellent,1,True,True,False,False,False
10.0 ExcellentFrom 2 reviews,Wanderland,25000,10.0,Excellent,2,True,True,True,False,True
7.9 Very GoodFrom 24 reviews,Stokol,50000,7.9,Very Good,24,True,True,True,False,True
,Wanderland,5000,,,,True,False,False,False,False
3.6 FairFrom 1 review,Ubisville,3000,3.6,Fair,1,True,True,False,False,False
7.2 Very GoodFrom 2 reviews,Uberlandia,56000,7.2,Very Good,2,True,True,True,False,False
9.5 ExcellentFrom 4 reviews,Stokol,14997,9.5,Excellent,4,False,True,False,True,True
7.8 Very GoodFrom 25 reviews,Willsmian,15000,7.8,Very Good,25,True,True,False,True,True
,Hallerson,64600,,,,False,False,False,True,True
5.0 GoodFrom 4 reviews,Hallerson,3500,5.0,Good,4,True,True,False,False,False
2.8 FairFrom 5 reviews,Andeman,16800,2.8,Fair,5,True,True,False,False,False
,Uberlandia,5000,,,,,,,,
10.0 ExcellentFrom 1 review,Machlessvile,15000,10.0,Excellent,1,True,True,True,False,True
8.2 ExcellentFrom 97 reviews,Wanderland,16000,8.2,Excellent,97,True,False,True,False,True
7.7 Very GoodFrom 36 reviews,Wanderland,30000,7.7,Very Good,36,True,True,False,False,False
7.9 Very GoodFrom 4 reviews,Andeman,18000,7.9,Very Good,4,False,True,False,False,True
,Willsmian,5000,,,,True,False,False,False,False
7.6 Very GoodFrom 3 reviews,Wanderland,5000,7.6,Very Good,3,True,True,False,False,False
,Stokol,3500,,,,False,True,False,False,False
7.7 Very GoodFrom 34 reviews,Stokol,12750,7.7,Very Good,34,False,True,True,False,False
,Andeman,7000,,,,True,True,False,False,False
8.3 ExcellentFrom 5 reviews,Wanderland,25000,8.3,Excellent,5,True,True,True,True,False
,Uberlandia,80500,,,,True,False,False,False,True
10.0 ExcellentFrom 1 review,Stokol,25000,10.0,Excellent,1,False,True,False,False,True
6.4 Very GoodFrom 3 reviews,Andeman,4000,6.4,Very Good,3,True,True,False,False,False
7.2 Very GoodFrom 44 reviews,Hallerson,30000,7.2,Very Good,44,True,True,True,True,False
7.8 Very GoodFrom 351 reviews,Wanderland,30000,7.8,Very Good,351,True,True,False,True,True
7.6 Very GoodFrom 3 reviews,Stokol,5000,7.6,Very Good,3,True,True,False,False,False
8.9 ExcellentFrom 5 reviews,Willsmian,17000,8.9,Excellent,5,True,True,False,False,False
5.8 GoodFrom 8 reviews,Stokol,18000,5.8,Good,8,True,True,False,False,False
,Machlessvile,10000,,,,True,True,False,False,False
6.2 Very GoodFrom 8 reviews,Wanderland,14500,6.2,Very Good,8,True,True,False,False,False
8.3 ExcellentFrom 4 reviews,Uberlandia,35000,8.3,Excellent,4,,,,,
6.8 Very GoodFrom 1 review,Wanderland,17000,6.8,Very Good,1,True,True,True,False,False
7.2 Very GoodFrom 4 reviews,Willsmian,13000,7.2,Very Good,4,True,True,False,False,False
,Stokol,7000,,,,True,False,False,False,False
6.6 Very GoodFrom 16 reviews,Andeman,13000,6.6,Very Good,16,True,True,True,False,False
8.6 ExcellentFrom 4 reviews,Stokol,24000,8.6,Excellent,4,True,False,False,False,True
8.0 ExcellentFrom 3 reviews,Hallerson,11800,8.0,Excellent,3,True,True,False,False,False
6.0 Very GoodFrom 79 reviews,Wanderland,5500,6.0,Very Good,79,True,False,False,False,False
7.7 Very GoodFrom 18 reviews,Stokol,20000,7.7,Very Good,18,False,False,True,False,False
6.9 Very GoodFrom 17 reviews,Willsmian,13500,6.9,Very Good,17,True,True,False,False,False
7.7 Very GoodFrom 18 reviews,Wanderland,20000,7.7,Very Good,18,False,False,False,False,False
,Ubisville,15000,,,,True,True,True,False,False
7.9 Very GoodFrom 12 reviews,Stokol,25000,7.9,Very Good,12,False,True,False,False,False
6.2 Very GoodFrom 2 reviews,Stokol,3500,6.2,Very Good,2,,,,,
8.7 ExcellentFrom 22 reviews,Andeman,27000,8.7,Excellent,22,False,True,False,False,False
7.9 Very GoodFrom 3 reviews,Willsmian,48000,7.9,Very Good,3,True,True,False,True,False
,Uberlandia,20000,,,,False,False,False,False,True
6.0 Very GoodFrom 8 reviews,Andeman,8500,6.0,Very Good,8,True,True,False,False,False
7.0 Very GoodFrom 17 reviews,Willsmian,16200,7.0,Very Good,17,True,True,False,True,True
8.2 ExcellentFrom 13 reviews,Stokol,32000,8.2,Excellent,13,False,True,True,True,True
7.1 Very GoodFrom 7 reviews,Wanderland,12500,7.1,Very Good,7,True,True,False,False,True
,Ubisville,38500,,,,,,,,
8.0 ExcellentFrom 7 reviews,Andeman,10000,8.0,Excellent,7,True,True,False,False,False
7.4 Very GoodFrom 145 reviews,Uberlandia,17000,7.4,Very Good,145,True,True,True,False,True
7.9 Very GoodFrom 6 reviews,Hallerson,9000,7.9,Very Good,6,True,True,False,False,True
8.0 ExcellentFrom 1 review,Andeman,25000,8.0,Excellent,1,True,True,True,False,False
6.9 Very GoodFrom 12 reviews,Wanderland,6000,6.9,Very Good,12,True,True,False,False,False
,Hallerson,3200,,,,,,,,
,Willsmian,53475,,,,,,,,
6.9 Very GoodFrom 12 reviews,Willsmian,20000,6.9,Very Good,12,False,True,True,True,True
8.0 ExcellentFrom 6 reviews,Ubisville,11500,8.0,Excellent,6,True,True,False,False,False
6.0 Very GoodFrom 43 reviews,Stokol,15000,6.0,Very Good,43,,,,,
5.0 GoodFrom 4 reviews,Stokol,3500,5.0,Good,4,True,True,False,False,False
9.5 ExcellentFrom 4 reviews,Willsmian,14997,9.5,Excellent,4,False,True,False,True,True
7.2 Very GoodFrom 6 reviews,Wanderland,25000,7.2,Very Good,6,True,True,True,True,True
,Willsmian,2500,,,,True,True,False,False,False
,Machlessvile,2500,,,,,,,,
6.3 Very GoodFrom 14 reviews,Uberlandia,15000,6.3,Very Good,14,True,False,False,False,True
7.7 Very GoodFrom 11 reviews,Stokol,15000,7.7,Very Good,11,True,True,True,False,False
8.1 ExcellentFrom 3 reviews,Ubisville,7000,8.1,Excellent,3,True,False,False,False,True
5.8 GoodFrom 4 reviews,Wanderland,3500,5.8,Good,4,True,False,False,False,False
8.0 ExcellentFrom 1 review,Wanderland,7000,8.0,Excellent,1,True,True,False,False,False
7.1 Very GoodFrom 4 reviews,Uberlandia,10000,7.1,Very Good,4,True,True,False,True,True
6.4 Very GoodFrom 3 reviews,Andeman,10000,6.4,Very Good,3,True,True,False,False,False
,Hallerson,12000,,,,True,True,False,False,True
5.6 GoodFrom 3 reviews,Uberlandia,14000,5.6,Good,3,,,,,
,Andeman,50000,,,,True,False,True,False,False
,Wanderland,7000,,,,True,False,False,False,False
,Stokol,9000,,,,True,True,True,False,False
7.3 Very GoodFrom 25 reviews,Stokol,20000,7.3,Very Good,25,True,False,True,False,True
10.0 ExcellentFrom 1 review,Andeman,25000,10.0,Excellent,1,False,True,False,False,True
6.9 Very GoodFrom 13 reviews,Ubisville,21000,6.9,Very Good,13,False,True,False,True,True
8.0 ExcellentFrom 34 reviews,Uberlandia,23000,8.0,Excellent,34,True,False,False,False,True
8.8 ExcellentFrom 2 reviews,Ubisville,20000,8.8,Excellent,2,True,True,False,True,True
6.3 Very GoodFrom 17 reviews,Ubisville,7000,6.3,Very Good,17,True,True,False,False,False
6.1 Very GoodFrom 24 reviews,Willsmian,5000,6.1,Very Good,24,True,False,False,False,False
7.0 Very GoodFrom 6 reviews,Stokol,32000,7.0,Very Good,6,True,True,False,True,True
7.7 Very GoodFrom 18 reviews,Andeman,20000,7.7,Very Good,18,False,False,True,False,False
6.2 Very GoodFrom 7 reviews,Ubisville,7500,6.2,Very Good,7,True,True,True,False,False
7.6 Very GoodFrom 9 reviews,Ubisville,9000,7.6,Very Good,9,True,True,False,False,False
7.6 Very GoodFrom 9 reviews,Uberlandia,9000,7.6,Very Good,9,True,True,False,False,False
7.4 Very GoodFrom 12 reviews,Machlessvile,10000,7.4,Very Good,12,True,False,False,False,False
8.4 ExcellentFrom 4 reviews,Wanderland,15000,8.4,Excellent,4,True,False,False,False,False
7.7 Very GoodFrom 14 reviews,Andeman,18000,7.7,Very Good,14,True,True,True,False,True
6.8 Very GoodFrom 4 reviews,Machlessvile,18000,6.8,Very Good,4,True,True,True,False,False
10.0 ExcellentFrom 1 review,Andeman,13000,10.0,Excellent,1,True,True,True,True,False
,Uberlandia,7125,,,,True,True,False,True,True
6.5 Very GoodFrom 32 reviews,Wanderland,15000,6.5,Very Good,32,True,True,True,True,False
5.8 GoodFrom 43 reviews,Uberlandia,6000,5.8,Good,43,True,True,False,False,False
,Willsmian,6000,,,,False,True,False,False,False
,Ubisville,10000,,,,True,True,False,True,False
6.8 Very GoodFrom 21 reviews,Andeman,8800,6.8,Very Good,21,True,True,False,False,False
7.5 Very GoodFrom 35 reviews,Hallerson,67000,7.5,Very Good,35,True,True,False,False,True
8.3 ExcellentFrom 11 reviews,Willsmian,27000,8.3,Excellent,11,True,True,True,True,True
7.8 Very GoodFrom 2 reviews,Andeman,11000,7.8,Very Good,2,True,True,False,False,False
,Andeman,14000,,,,True,True,False,False,True
7.8 Very GoodFrom 351 reviews,Hallerson,30000,7.8,Very Good,351,True,True,False,True,True
,Stokol,3500,,,,True,False,False,False,False
7.5 Very GoodFrom 16 reviews,Stokol,17000,7.5,Very Good,16,False,True,True,True,False
6.0 Very GoodFrom 79 reviews,Stokol,5500,6.0,Very Good,79,True,False,False,False,False
6.8 Very GoodFrom 21 reviews,Machlessvile,8800,6.8,Very Good,21,True,True,True,False,False
10.0 ExcellentFrom 1 review,Stokol,25000,10.0,Excellent,1,False,True,False,False,True
,Stokol,17000,,,,,,,,
7.6 Very GoodFrom 1 review,Stokol,16500,7.6,Very Good,1,True,True,False,True,True
7.0 Very GoodFrom 14 reviews,Uberlandia,5000,7.0,Very Good,14,True,True,True,False,False
,Willsmian,10000,,,,True,True,True,True,False
7.9 Very GoodFrom 12 reviews,Uberlandia,25000,7.9,Very Good,12,False,True,False,False,False
4.2 GoodFrom 5 reviews,Wanderland,8000,4.2,Good,5,False,True,False,False,False
2.8 FairFrom 5 reviews,Stokol,16800,2.8,Fair,5,True,True,False,False,False
,Machlessvile,38500,,,,,,,,
,Hallerson,5500,,,,True,True,True,False,False
6.4 Very GoodFrom 1 review,Willsmian,9900,6.4,Very Good,1,True,False,False,False,False
,Willsmian,5405,,,,True,False,False,False,False
7.2 Very GoodFrom 6 reviews,Machlessvile,25000,7.2,Very Good,6,True,True,False,True,True
,Andeman,25000,,,,False,False,False,False,True
5.4 GoodFrom 2 reviews,Willsmian,3000,5.4,Good,2,,,,,
7.8 Very GoodFrom 4 reviews,Stokol,10000,7.8,Very Good,4,True,True,False,False,False
7.2 Very GoodFrom 12 reviews,Willsmian,9000,7.2,Very Good,12,True,False,False,False,False
,Wanderland,4000,,,,,,,,
7.5 Very GoodFrom 42 reviews,Wanderland,18480,7.5,Very Good,42,True,True,True,True,True
7.6 Very GoodFrom 6 reviews,Uberlandia,30000,7.6,Very Good,6,True,True,True,True,True
8.5 ExcellentFrom 6 reviews,Ubisville,12000,8.5,Excellent,6,True,True,False,True,True
6.3 Very GoodFrom 14 reviews,Andeman,15000,6.3,Very Good,14,True,False,True,False,True
,Stokol,7475,,,,True,True,False,False,False
,Machlessvile,10000,,,,True,True,True,True,False
8.0 ExcellentFrom 7 reviews,Stokol,10000,8.0,Excellent,7,True,True,False,False,False
9.4 ExcellentFrom 2 reviews,Willsmian,12000,9.4,Excellent,2,True,True,True,False,False
8.9 ExcellentFrom 11 reviews,Hallerson,18000,8.9,Excellent,11,False,False,True,False,False
2.0 FairFrom 1 review,Andeman,4500,2.0,Fair,1,True,True,False,False,False
8.9 ExcellentFrom 11 reviews,Wanderland,18000,8.9,Excellent,11,False,False,True,False,False
8.0 ExcellentFrom 6 reviews,Stokol,20000,8.0,Excellent,6,True,True,False,False,False
8.8 ExcellentFrom 8 reviews,Hallerson,66500,8.8,Excellent,8,True,True,True,True,True
,Hallerson,2800,,,,,,,,
8.7 ExcellentFrom 17 reviews,Uberlandia,60000,8.7,Excellent,17,True,True,False,False,True
,Hallerson,3300,,,,True,True,False,False,False
5.8 GoodFrom 6 reviews,Hallerson,25000,5.8,Good,6,True,True,False,False,True
8.4 ExcellentFrom 4 reviews,Andeman,15000,8.4,Excellent,4,True,False,False,False,False
,Stokol,6500,,,,True,True,False,False,False
8.9 ExcellentFrom 19 reviews,Stokol,35000,8.9,Excellent,19,True,True,True,True,True
7.2 Very GoodFrom 23 reviews,Machlessvile,24500,7.2,Very Good,23,True,True,True,False,True
8.1 ExcellentFrom 57 reviews,Hallerson,21500,8.1,Excellent,57,False,False,False,False,False
,Machlessvile,30000,,,,,,,,
7.7 Very GoodFrom 40 reviews,Wanderland,20000,7.7,Very Good,40,True,True,False,False,False
7.2 Very GoodFrom 44 reviews,Uberlandia,30000,7.2,Very Good,44,True,True,True,True,False
8.0 ExcellentFrom 25 reviews,Stokol,25000,8.0,Excellent,25,True,True,True,False,True
,Stokol,13000,,,,True,True,False,False,False
,Willsmian,8000,,,,True,True,False,False,False
6.8 Very GoodFrom 14 reviews,Uberlandia,9750,6.8,Very Good,14,True,True,True,True,True
,Hallerson,29000,,,,True,False,False,False,True
8.0 ExcellentFrom 6 reviews,Hallerson,12000,8.0,Excellent,6,True,True,False,False,True
9.8 ExcellentFrom 4 reviews,Wanderland,64800,9.8,Excellent,4,True,True,False,False,True
8.3 ExcellentFrom 11 reviews,Stokol,27000,8.3,Excellent,11,True,True,True,True,True
7.1 Very GoodFrom 8 reviews,Stokol,6600,7.1,Very Good,8,True,True,False,True,False
7.1 Very GoodFrom 10 reviews,Hallerson,11000,7.1,Very Good,10,True,True,False,False,False
,Willsmian,7000,,,,True,False,False,False,False
8.0 ExcellentFrom 1 review,Hallerson,25000,8.0,Excellent,1,True,True,True,False,False
7.9 Very GoodFrom 10 reviews,Hallerson,59000,7.9,Very Good,10,True,True,False,False,False
,Stokol,7452,,,,True,True,False,False,False
8.3 ExcellentFrom 11 reviews,Uberlandia,15000,8.3,Excellent,11,True,True,False,False,False
,Andeman,6000,,,,False,True,False,False,False
,Ubisville,13160,,,,True,False,False,False,False
7.0 Very GoodFrom 2 reviews,Hallerson,20000,7.0,Very Good,2,True,True,True,True,True
8.6 ExcellentFrom 2 reviews,Wanderland,9000,8.6,Excellent,2,True,True,True,False,False
